path,class,split,label
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00419.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00359.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00332.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00366.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00101.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00287.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00013.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00308.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00258.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00119.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00111.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00047.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00015.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00016.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00216.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00302.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00044.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00279.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00428.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00346.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00052.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00377.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00071.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00114.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00125.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00140.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00379.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00012.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00057.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\test\plastic\00327.jpg,plastic,test,0
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00580.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00498.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00654.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00463.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00785.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00066.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00845.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00865.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00842.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00449.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00198.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00382.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00710.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00220.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00347.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00350.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00458.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00548.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00004.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00831.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00132.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00858.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00313.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00761.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00420.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00222.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00015.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00510.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00789.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00259.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00872.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00187.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00571.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00055.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00387.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00093.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00550.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00241.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00269.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00272.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00574.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00708.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00604.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00877.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00707.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00448.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00432.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00159.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00454.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00410.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00361.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00193.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00890.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00732.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00602.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00650.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00717.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00133.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00742.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00585.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00633.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00639.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00160.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00841.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00825.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00407.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00107.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00189.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00891.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00427.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00100.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00035.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00721.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00002.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00772.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00238.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00669.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00507.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00433.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00200.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00526.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00894.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00487.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00049.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00659.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00090.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00103.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00102.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00054.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00542.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00175.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00131.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00044.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00056.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00261.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00619.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00246.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00386.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00694.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00214.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00367.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00770.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00280.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00143.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00172.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00400.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00493.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00423.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00706.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00755.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00666.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00503.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00645.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00860.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00190.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00513.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00078.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00397.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00022.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00021.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00773.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00751.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00231.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00509.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00428.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00837.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00587.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00871.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00681.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00734.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00816.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00075.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00257.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00596.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00237.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00442.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00325.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00558.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00494.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00678.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00483.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00818.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00529.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00346.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00073.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00401.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00844.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00743.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00528.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00491.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00822.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00179.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00275.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00177.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00781.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00517.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00741.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00575.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00861.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00864.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00502.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00508.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00489.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00690.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00192.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00134.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00564.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00112.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00727.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00337.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00447.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00395.jpg,paper_cardboard,train,1
C:\Users\msfir\Downloads\waste_classification_project_1\waste_classification\notebooks\data\processed\train\paper_cardboard\00032.jpg,paper_cardboard,train,1
